"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68","PC69","PC70","PC71","PC72","PC73","PC74","PC75","PC76","PC77","PC78","PC79","PC80","PC81","PC82","PC83","PC84","PC85","PC86","PC87","PC88","PC89","PC90","PC91","PC92"
"1549",-0.027493987261068,-0.0161762549646438,0.0173563491093992,0.0133696715806718,0.0161072727113905,-0.00459589016753312,-0.0134202487774605,-0.0101733116204217,4.72840544636748e-05,0.00812221299605116,-2.25280325143713e-06,-0.00475050884884697,-0.000409627613836092,0.00116137984086873,-0.00274565603712798,0.0054695402911816,0.00459627262542026,-0.00265138790830132,0.00381045803751226,-0.000288279737433117,0.000711312428420102,0.00356904484287936,-0.00108986592831727,-0.000369847897127772,0.000545375067931916,0.000247475496583394,0.00163509221107879,-0.00134128061351048,-0.000722893956952544,-0.000737934189217892,-0.000433079604662781,1.76084348600549e-05,-0.000450415259362417,-0.000276677583396525,-0.000444232563037377,0.000686617458859387,0.000865625884397849,-6.08237134810044e-05,1.16196096617561e-05,0.000812716083604867,0.0014523369694781,-3.19975034712719e-05,-0.000949465520301399,0.000378230524679285,0.000764875336893131,0.00028019845357815,-0.00219421150821515,-0.000771307276763689,-0.000178089119681591,3.14876232809025e-05,-0.000159701751709056,0.000215783198899697,-0.000745496161276385,0.000243191871718668,-4.68110996756584e-05,-4.28314994507322e-05,-0.000110472766941938,-0.000285254160534887,0.000123546655991506,0.000404831620601339,-0.000141515321586292,0.000652400796776613,5.45096025073535e-05,0.000111693754917907,-0.000240748543807722,9.54092444316528e-05,-0.000304898238316024,-0.000113599752847266,5.08875963420897e-05,5.74329507970606e-05,-0.000158384225533559,-2.31078644873477e-05,7.02616086284314e-05,9.01984612403489e-05,-0.000303702366681923,9.89936027410255e-05,3.85661009573286e-05,-0.000119402927131397,0.000171418505870793,-4.03288222616454e-05,6.72355150073084e-05,-6.76663953526312e-05,9.86668331375724e-06,-3.10270282392195e-05,-0.000112739825975455,-7.9841277974518e-06,2.27681366683064e-05,-2.29583059718282e-06,1.18097416225556e-05,2.93119965653986e-17,8.27107870741755e-19,-9.58833650935402e-18
"1550",-0.038474060036125,0.0457315723208227,0.00483121255910575,-0.00292264231076332,0.00184920497016015,-0.0111734761015217,0.0206943249533414,-0.00838178626898718,0.00153628659079078,-0.00378301359167309,-0.00617039829510269,-0.00774770672644891,0.000552813531288194,0.000120349044691787,0.00350394514206675,-0.00537656098121934,0.005050118379861,-0.000656235480059822,0.000985371058534069,-0.00340121830010132,-0.00300005819015658,0.00155981102486944,-0.000445531926626527,0.000339896718296039,0.00142948293137478,0.000606793621313238,-0.000913944659239015,-0.00137431399620166,-0.000242008737208419,-0.000829894859360316,0.000495882685699718,0.00117514965538513,-0.00127103475435081,0.0004305866113562,0.000472250027560151,0.000230788309439521,-0.000612439184058756,-0.00157942148704226,0.00151761512183503,-0.00101840973171484,0.00118875618509397,-0.00177860782192915,0.000879447630040761,0.000157444228748306,0.000773400484314014,-0.000406543670362738,-0.000112360615560178,0.000957699929126358,0.000523689298072384,0.000424176765028829,0.000764062069280541,-0.000214766776437476,0.000604070406380244,-0.00074911797144549,0.000249296893858714,-0.000539472062977852,-0.000195803716709959,0.000612020569942456,0.000661617425228399,0.000154026051337954,-0.000129326824180186,0.000398293676334437,-0.000569537307148829,1.86326834626796e-05,0.000313211422320912,1.57541333166617e-05,-8.00433435595879e-05,9.82769783003235e-05,8.3574788234116e-05,-0.000455925781773732,1.11205521634306e-05,-0.00029483588860622,-0.000133438312575925,0.000159527514615946,2.52017933024149e-05,2.94384765985295e-05,-0.000155735715298295,1.26606026512874e-05,-9.93721547326991e-05,-5.53688789799317e-05,-8.40876476993408e-05,1.02383856886495e-05,-2.84985103820744e-05,-5.40225174223997e-05,-3.148512519692e-05,-1.27671916957099e-05,-1.26584466343256e-05,2.2882221413347e-05,-6.53170019520908e-06,-3.96885452942069e-17,1.23145045922753e-18,1.48726117104933e-19
"1551",0.0282161914680089,0.0111261420323439,-0.0294593047734877,0.0015094387803834,-0.0040055274158495,-0.00201083619415789,0.0015471357596686,-0.00259919029922938,-0.00383616254371506,0.00881669823029218,0.000472715064855551,0.0013696137286726,-0.00311470087378727,-0.000316363285308181,6.79560756555676e-05,-4.45543201730374e-05,-0.00134444422631659,-0.00041971205638364,0.000312666549296559,0.000515026878571785,0.0004487337065734,0.00119890148999781,-0.000708341162689805,-0.00189962799820191,0.00260867370252335,0.00122678671297182,-0.00212995065870262,0.000615792699527148,-0.0014251252030839,-0.000219807499309985,0.00138078447452327,0.00168840539196104,0.00057186877190616,-0.00105513919485694,0.00155905143064198,-0.000399618809946802,-0.00214581734899499,-0.000691471812002598,0.000479420780061947,3.56841147974236e-05,-0.000494529679437851,-0.000477379889182678,-0.000157539029392219,0.000792252455335126,-0.00072773109836332,-0.000278257516463449,-0.000336884464050127,-0.000837430128940655,0.000104301408035486,0.00011082818254519,0.000316117339040028,-0.000158445987699239,-0.000392528146025158,0.000725134117773687,0.000585337744450236,-6.45057989274012e-05,-0.000207266187937881,0.000790457709822737,-0.000288456129302896,-2.22580255883169e-06,-8.64871145827235e-05,-0.000153086281375661,-7.07106767771612e-05,-0.000315762258503394,5.47820214310339e-05,-0.000488275056594858,-0.000207178698379581,-7.84376803539672e-05,6.91338949270428e-05,0.000224254704042374,-0.000489181136498851,9.34592896663656e-05,3.93468614261964e-05,0.000102534447180296,1.05456654849074e-06,-0.000114898705271341,9.05917680269366e-05,-3.74987894719922e-05,-0.000158937246320138,-0.000113156095897373,3.52163114673893e-05,4.14093979016446e-05,-4.2050190148376e-05,4.02727671700674e-05,8.16615733562118e-05,-2.8548844357386e-05,-2.91093563431856e-05,5.76985476577867e-07,7.43836363902548e-05,-8.49438833391931e-17,-4.62599582563954e-19,2.11442477339085e-20
"1552",0.0800780887163882,0.0106500977286896,0.017066555308696,0.00242899344228386,0.00274878483243703,-0.00994332411044608,-0.00356817153526233,0.00215933451413813,-0.00779375911640128,0.00455114601073287,0.00318649611576729,-0.00129996745539747,-0.00138040380681367,-0.00120142873358451,0.00206701815537656,0.00128115619016072,-7.93244273074153e-05,0.000105237001730171,0.000253183175462917,-0.00307320726304584,-0.00236290082916134,9.56673953516858e-05,0.00224788660732713,0.00242701320122993,-0.00124675272382787,6.43061666436251e-05,-0.000647319921445001,-0.00014262075957467,0.00168555476898162,-8.3720231749257e-06,-0.000788223510906837,0.00027065715711572,-0.000277569519677733,0.00105393095683743,0.00138289360430721,0.000825436117491328,0.000525657538424173,0.00130463366122005,-0.000268693255558036,-2.10783454799838e-05,0.000614398063285335,0.000772832246805996,7.03554004832217e-05,-7.15957321410282e-05,-0.000210821605810658,0.000976375254884414,0.000868817097597293,-7.82292166879284e-05,0.00111248064530697,0.000668127491848086,-0.000627638049119729,-0.000414462658719012,0.000426751477113147,0.000804925569264836,-0.000119032277592741,0.000113847516250883,-8.6522094038095e-05,-0.000102977802796753,-0.000347259063681928,5.72257888761535e-05,-0.000228050596931613,-0.00026341577396371,-0.00059797581149233,1.77785073115104e-05,-0.000237375670094977,0.000111711292378923,0.000373919437460176,-0.000250850015176934,0.00059148477377388,0.000388659460051868,-0.000423919353585752,-1.96924835290671e-05,0.000243576494665184,8.48384336955845e-05,0.000206053725802545,-1.06304072846205e-05,-6.69966382456149e-05,2.25053015799044e-05,-0.000252595052802466,-0.000121863825280274,3.82810344581049e-05,-0.000103900130502052,-3.6257412491826e-06,-0.00010152293907258,-6.18728878762076e-05,-3.07040475590499e-05,3.20456194996344e-06,-7.37812359893593e-08,-3.56119837445539e-05,4.60066700825661e-17,3.79594401383801e-19,3.75865363075379e-18
"1553",-0.0471845886832954,-0.00528186309604534,-0.0215266637784445,0.0185463454758618,0.00220861410431679,-0.00711176575133652,-0.00353975782093978,-0.00310256315013,-0.0115422618863947,0.00138447153830694,-0.0015335864690572,0.00446079272202801,-0.00474200801489194,-7.93745553648297e-05,0.000153390634698038,0.0016500370467757,-0.000352148798648749,0.00214010020670938,-0.000673307164350175,0.00322427047372002,-0.00105386172784182,-0.00102465816210493,-0.000163431178652971,-0.00116157232781518,0.00312651008141705,0.00133863905554201,-0.000611904809191884,-0.000581373260575047,-0.00124077968969207,0.00228536153849994,0.000774052874790741,-0.000444450534235998,-0.00190042323457124,0.000256170410912677,0.000480114758544175,0.00132976352733742,-0.000655236457289748,-0.00106803694444446,-0.000133137379666764,0.000992605785178487,-0.000890511592719821,-5.21318624558435e-05,0.000252906880201028,-0.000664922747071741,-0.000312288032422532,-0.00071447370948702,-8.49069788761691e-05,-0.000746813019275026,-0.000520834315787758,-2.21653808468818e-05,-0.000887695185401037,0.00067272893264544,0.000101151592488576,0.000591870087481654,-0.000365445844117164,-0.000320803769583752,-0.000141211784873411,-9.49539537827464e-05,0.000453089721364181,0.000126906809762833,0.000417883934430851,0.000389134249065113,-0.000441889935479538,0.000144407880332673,-0.00026180966120392,0.000230858359848416,-0.000244198048772347,0.000239724613551026,-0.000149743217724122,0.000171922207781503,0.000152151911326785,-0.000103531826233332,6.73305115752432e-07,-3.67980511459061e-05,0.000142759502712103,0.000164053894949857,3.1447991651516e-05,0.000377081933747081,-0.0001286403803349,-0.000201389170455534,0.000115180614861833,6.90411989587567e-05,2.4684266854625e-05,-6.67758504145384e-05,-5.99172418809377e-05,-2.14067270047245e-05,1.91136666363246e-06,4.55821785820807e-06,-1.98516977662926e-05,-1.15179725063208e-17,1.66294918292115e-19,-6.96632139105227e-18
"1554",0.0376800439708832,-0.00536445710563866,-0.00662366088945482,-0.0098792231364741,0.00567326882380039,-0.000768143333033949,0.00823574093195056,0.00641447549254864,-0.0121297705179307,0.0094972946091902,0.000830641894798461,0.00604768216083146,-0.00032999199849872,-0.00073620469864118,-0.00226181711681922,-0.00399535650394044,0.00664227634617762,-0.000596303896019979,-0.00112713440695283,0.0019875348683554,-0.000695904992554912,-0.00334194783370988,0.000489268258762437,0.000996016254008106,-0.000632677959417118,-0.00455245179041525,-0.00114340314500726,-0.00178704027977019,-0.000571237193412614,0.00120476054829169,-0.00182862672066299,0.00361707800351055,0.000549556590382385,0.000660376807266324,-0.00149174946519159,0.00143254573860268,6.90869226632657e-05,0.000289777357503571,0.000137034790947704,-0.000177211871358339,0.000382236789863243,-0.00010990471862599,0.00104137636857932,-0.000779218645659697,0.00108742373283601,-0.00112864941902937,0.000496886951787726,-0.000238496570211418,0.00012903106469037,-0.00039458230832496,-0.000452987212505778,0.000784699712039788,-0.000532739296023331,-9.23143037957252e-05,-1.94993239441295e-05,-0.000198630752669378,-0.000326088572510831,0.000523915482082772,9.86006242044399e-05,0.000216594019627651,-0.000257432189552735,-9.32498851667976e-05,5.59687144744809e-05,0.000119275306054194,-0.000125261739865875,-0.000143006033864723,0.000101262078671968,9.04013838788234e-05,-6.05246558318425e-07,-0.000251139259813257,-0.000321050599058251,6.76243728913473e-05,-0.000179484267695595,-0.000151337006831673,-7.3385339636603e-07,-0.000159851343539424,9.81247150135477e-05,-0.000141390953412038,5.5586090629209e-05,-5.86764041567947e-05,-5.92792479243555e-05,-3.32239737680406e-05,8.23170548671818e-05,0.000153059533770044,-0.00010225364792125,1.93017368691515e-05,3.07882186569627e-05,-1.57422900857853e-05,-4.16692450213858e-07,6.97175703430448e-17,4.01804139201613e-19,3.53922074533696e-18
"1555",0.0855648767129036,-0.0300497340263144,0.00245430375598623,0.00951724579653619,0.000494184084811593,-0.00654692757204387,-0.00154705833547031,-0.00197567004998211,0.0045406832387677,-0.000122785607429719,0.00275256721856944,0.00548197774977733,-0.00247483556549052,-0.000115514524156502,0.00374478481292411,0.00153236947216116,-0.00228331680033752,0.001554177897861,-0.00294077302775755,-0.00371424539187738,0.00127818502838317,0.0035859001929273,-0.000667072294405917,0.00178487527070599,0.000454531194637504,-0.000582844138774002,0.000799928135396491,0.000898857853134541,0.000133692734332087,0.00210780342056423,0.00109094483523707,-0.00119222760141635,-0.00124691935875466,-0.000423633901329605,0.000231577489125853,-0.00116008607431926,0.000477320061928659,-0.000458841984148268,-3.86119764140417e-05,-0.00127367855420372,-0.00144418394040926,-0.00177150411403188,-0.00123735152943348,-0.00042627865383346,0.000530283270241892,0.000623130764082389,0.00016154361973008,0.00174474899001461,-0.000591458888246264,-5.29215624836913e-05,-0.000368107947556829,0.00026986921365442,-0.000188398941043089,-5.52692222632755e-05,0.000161172015065187,0.000457025758490724,-0.000271788425052565,-0.000247459888802235,0.000709157544620302,0.000851286394098383,8.87291513196454e-05,-0.000215680805605147,0.000227501944182484,0.000202371151393583,-0.000119385780110191,7.46422606753166e-05,4.43150967709159e-06,0.000221332585310733,-0.000309365945442804,-0.000128982084681285,-0.000411141606910934,1.86956449173781e-05,6.28528542080955e-05,-6.70918030601693e-05,-7.85050590459939e-05,-5.05808945731884e-05,8.47777483318635e-05,-6.61692545988287e-05,-3.43333491964294e-05,-9.54617636406477e-05,-2.49347746041252e-05,-8.6495877700465e-05,8.52344280432238e-05,-3.23233683421236e-05,-3.89905376687624e-05,9.5142977788659e-05,6.98734305798959e-07,4.71480833531168e-05,1.55657827127442e-05,-2.07417327745925e-17,-1.38410541463852e-18,6.23884932722359e-18
"1556",0.0317248020733364,0.0167526497018313,-0.0107821704835402,0.0118737544881131,0.00295553243365583,-0.0030678736899796,-0.00352450436638442,-0.00304488661215646,-0.00974783366101464,0.00898799454537641,0.000232035295902003,0.00380171658134835,-0.00332450589966027,0.00396979178443098,0.00215468539245913,-0.000558442381604076,0.000227479290077908,-0.00235270734606181,-0.000691198050915927,-0.00107107290532572,-0.00310433390994046,0.000349275645527739,0.00288704792661971,0.000314212622488831,-0.00114894538320028,-0.000640733165835702,0.00106539128536912,0.00186990349292767,0.000529423407909453,0.00150512743895262,0.000288301596275375,0.000139803628691952,-0.000974656770768045,0.00036109247329673,-0.000313136140109699,-0.00062637345768688,-0.000507657996147318,-0.000492396922445892,0.000692748375681254,-4.65702724258484e-05,-0.000850205782070543,0.000774458405813908,-0.000704108186811388,0.000554557960799893,-0.00123608877426422,5.42298764228226e-05,0.000465848382598941,0.000384338318735336,0.00151908093696372,0.000187628182389651,0.000399495199074011,-0.000516830631409348,-0.000123929804037045,-0.000271314648517357,-8.87989716913598e-05,0.000387230940338309,-0.000221268723603275,4.20422007571962e-05,0.000337712103995937,0.00018088794845399,0.000333244041272344,-3.20241989231396e-05,-0.000196847386226965,0.000196432195436779,-3.36709800696966e-05,5.29810662986806e-05,3.7104138995424e-05,1.09502328493701e-05,-0.000450450387684526,0.000226547636048622,-7.62709686498509e-05,0.000165811268122214,-0.000270984663455712,6.44870555021435e-05,-0.000106298434208534,5.43390835146613e-05,1.11288499213705e-06,-0.00015288447286386,7.85472813386737e-05,-2.5275183471893e-06,4.49916618584399e-05,9.13300236962557e-05,2.19121206028413e-05,6.48617748720703e-05,0.000138079061384037,7.5411106862806e-06,2.52869344804864e-05,-8.91774424482667e-07,-9.29484985922966e-06,9.4734096942751e-18,3.17528829483383e-20,3.74691974884185e-18
"1557",0.0387445512563683,-0.0115637214227141,0.00181197394410178,-0.00906108243190248,0.0171349648342014,-0.00780523040295449,-0.00724125164069727,0.0112178572682776,-0.00464415121350015,0.000354082133889126,0.00306834838737788,-0.00306557335378601,-0.00253710711998017,0.00166662845196079,-0.000122831446462122,0.00465711130044228,0.00626149010537506,0.00390766453480511,-0.00161396194867828,0.000711977706800489,0.00325400058688821,-0.00418408817864563,0.0014593931917103,-0.000586427264313016,-0.000291361311845539,0.0035714669681778,7.05909447457532e-05,-0.00193663436806136,-0.0019768033762352,-0.000552999430720847,-0.00077898574408633,-9.40404734512347e-05,-0.000928067714327184,-0.00103759983224837,-0.00169167870347631,0.00113048978281996,0.000143378249486797,0.000316834705033788,0.00137641020964242,-0.00114576133276084,-0.000171078159995266,-0.000400102314009593,-0.00122540245869459,-0.000323450577659483,-0.000816029897802774,-0.000527249747577296,-0.00124644441631579,0.000513873191119325,-0.00125058627325988,2.34388188785723e-05,-0.000155274311487276,2.7110539154891e-05,0.00026279303617249,4.15186783356551e-05,0.000467128329192489,0.0001923784937034,0.000448174124910746,0.000497382044460847,-1.35497807457828e-06,-0.000333481590042081,-0.00034305212636239,-0.000446666756606966,-0.000220942514715633,0.00047787368249092,0.000209899734278104,-1.94117762871408e-05,0.000177096553118348,-0.000456737677191155,-0.000196419997312216,0.000119960230883341,3.52987953258906e-05,-0.000402357213069146,0.000178705429037097,0.00016833876442081,1.55981595588742e-05,5.95804077414265e-05,5.73973387940315e-05,-2.54664130871161e-05,-0.000156134671641668,0.000122953600888711,2.52363870940388e-05,5.98797046009876e-05,-3.21436986525625e-05,0.000100441352197353,5.15310930344816e-05,1.86542947767322e-05,-1.51063624798638e-05,2.21866022168508e-05,-1.13056962192731e-05,1.23291424042895e-17,5.42896059853258e-20,-5.95377656256755e-19
"1563",-0.0198748130754444,0.00947776948527856,0.0172852636948623,-0.01315210589958,-0.00925009314811806,0.00200587393821378,-0.00283789066318754,-0.00578697979519585,-0.003742552873455,-0.00411958649861264,-0.000356098387315797,-0.00347460114032595,-0.000433085424584231,-0.0015514329506857,-0.00345597346007462,0.000506544355337285,0.000145484902671425,0.00239904579379688,-1.2755448762816e-05,0.00332267212613834,-0.000465465419103196,-0.00061424584996378,-0.000567790461885339,-0.00190569718379493,0.000255823784072636,-0.00149601517432787,-0.000581977845968383,-0.00146496206803473,-0.00069841633980251,0.000448462385054145,0.00109130140821145,0.000213448265071019,3.73125008808608e-05,0.000198305665858904,0.000965289774662891,0.000239897488659048,9.97307946430452e-05,0.000902480485185818,0.000530352513566587,5.20017166099348e-05,-0.00146081388837436,0.000553810332108164,0.000299270026104447,-4.60447424962078e-05,-0.000293152025736747,-0.000959342879795116,-0.00093698716693565,0.000729648990460074,6.16536802531647e-05,0.000370398404228639,0.000919523850102871,-0.000826967036517474,-0.000337880934561391,0.000104476522075689,1.69700398326925e-05,-9.6637568035449e-05,7.41321828391553e-05,0.000623990195603383,0.000250135728443653,-1.61269050458268e-05,-0.000261937454166251,0.000134726475690693,-0.000125161630685261,-0.000501027832107224,-0.000197598922040367,0.000371717644727585,0.000228332203495117,0.000185334347871597,3.1088381573993e-06,0.000381287197285557,-0.000258042512072538,0.0001107015754471,-0.000166609113365517,-0.000371108459697884,-0.00025978040321232,4.5052854672391e-05,0.00015639261119186,-0.000180418533399042,-4.07516838890318e-05,3.74736224797716e-05,-8.02435144655335e-05,-0.000105072395719557,5.81461165990593e-05,-0.000104763550991041,8.71943240457915e-05,-6.6523619096687e-05,-9.44511043477777e-06,8.12300878561153e-06,-3.2633696322568e-05,4.34042109763623e-17,6.14956351254633e-19,-3.12577985524928e-18
"1565",-0.105266605937906,0.00836134800366495,0.0207976686399449,-0.0184738262064198,0.013068515655907,-0.00103378677727024,0.00108500225416791,0.00453075855655707,0.0015674308889503,-0.00926608999621776,0.0151038474805568,-0.00230310210001106,0.00208826198163377,-0.00509869813656541,0.00688658884238707,0.00770279525528915,0.000919090200293424,0.0012004248243433,0.000344411131583373,-0.00415431811877065,0.00141871774981275,-0.00134456783501635,0.00224876022846179,0.000400623064170177,0.00287166892912618,-0.00326993145984373,0.00264561925490055,0.000191415835052705,-0.00193751765584596,0.000598021166458811,-0.000632283396849873,0.00123083542210052,0.00272982254294904,0.000481862904291269,9.89127682285665e-05,-0.00238080415350661,-0.00175591923204323,0.000106656353674517,0.000816259103185707,0.000161619174209106,-0.000342388230329845,-0.00095660061245047,0.00097508694590488,-0.000588741308674699,-0.000842252498307623,-0.00119406338245548,-0.000522362764106011,-0.000456065070402956,0.000771152604729826,0.000227058619717741,-0.000139592294962855,0.000262610098892489,4.07697846733201e-05,-0.000379904128777472,-0.000573127316657373,0.000411676751287272,-4.92722609077719e-05,-0.000796933249915048,-1.3624339987997e-05,0.000122666264039912,0.000204610777476911,0.000214040273829083,0.000133111852574634,-6.91842979432953e-05,-6.56575930329105e-08,-4.70909831929451e-05,-0.000248630116290338,8.77575198725107e-05,0.000163751879922442,8.69962560098167e-06,-0.000157080569876572,-0.000154183293661466,-3.17811030974294e-05,4.01289697779206e-05,-1.94506764989249e-05,-1.31366986163207e-05,-6.37959972141751e-05,5.98623574126864e-05,-2.97395206242628e-06,-7.35750360227224e-05,1.77644162994131e-05,-8.58370958080162e-06,2.72624433490569e-05,3.29317369827051e-05,4.05007268240066e-05,-2.2352918136175e-05,-4.5787247929539e-05,-1.50248551526502e-05,-7.51953668610045e-06,2.86679542534852e-17,1.56172193235953e-18,-8.23981688676854e-18
"1566",-0.0693926843668062,0.0295153556754379,0.0127736818382051,-0.0100410608507747,-0.00695957090358339,-0.00247071218705665,0.00596576054146777,0.00877897273814254,0.0024355226756356,0.00105554519497016,0.00582897838545478,0.00499850945883371,0.00533699765643916,0.00539615953251983,0.00402568858050276,0.000776343143759673,0.000765334807324999,0.00203636647114683,0.0046660911628134,0.00481355422989591,-0.00243836011083954,0.000124134299629624,-0.00232396558144238,-0.000125105138950581,-0.00183713783572717,0.00408228739521935,0.00100235123699462,-0.00178197740361216,0.00121599456535367,-0.00158014443767491,0.000971379410230921,0.00101506234079111,-0.000834651536570862,-0.00099251954283987,0.00367496521302358,0.000504107679830955,-0.00102080731830524,0.000959859463877022,-9.6101153973542e-05,9.71662704751153e-06,0.000981421972537369,0.00107528190679144,-0.0011886936424284,-0.000852595954052237,-0.000323907097633173,-0.000102022821839261,0.000206428743633694,-0.000238889615798368,0.000428043197484751,7.57886009720976e-05,-0.000324623073540444,0.00105181496454857,-0.00018621376918982,6.33733395388149e-05,0.000578498820996604,8.87900222046475e-05,-8.69559940539772e-06,-6.1342892609975e-05,0.00020049321753063,0.000484744195907223,-0.000235700301720749,-0.000168762801638414,0.000194622394746372,-4.29391684745919e-05,0.000234371424386701,-0.000431594972292956,-6.23944646449104e-06,0.000430410704804493,3.01066483381714e-05,0.0001192642307624,0.000131594189897487,-0.000173994351398667,0.000142553454642325,0.000148249256317094,-0.000127737189277632,-0.000193976905157904,-2.31501285863603e-05,-3.55839913339819e-05,7.68137505660559e-05,4.40444536571071e-05,-1.16576702756046e-05,-3.76432676017675e-05,0.000142650158268287,-7.86516865234766e-05,9.67540591696081e-06,7.80779818265294e-06,3.64729696199234e-06,-1.19989684124396e-05,7.90305096323145e-06,2.09645166206267e-17,1.3315664598297e-18,-5.44960868301576e-18
"1568",-0.0381075476243211,0.014395970035753,-0.00913782796052254,-0.0117703869187056,0.0103108668134109,-0.0143918710426347,0.00315104029000294,0.0031927888218143,0.00359839497752493,-0.00410223496271774,0.00230922252522926,-0.00771756414231273,0.00172375980136103,-0.00164190403875845,-0.00396920982750297,0.000851903113938641,0.00139674564758913,-0.00278702333147482,0.00453885794011144,0.00234115319100651,-0.00213962030599136,0.00684614572240766,-0.00340435645153286,-0.00280250447811021,-0.000460764737474807,0.000533928327626829,-0.0026060995018101,-0.00046876148111626,0.000970815320361353,4.854058492897e-05,-0.000282013097128475,0.000989213832361053,-0.000960780182190826,0.000643242886159055,-0.000405064984838156,-0.00134208193168107,-0.0012158674269122,-0.000536500397233087,-0.0019033566267613,0.000153819558726614,-0.000850367529418995,0.000355501374196349,0.000107404007320761,0.000579045663815758,0.000895913121712052,-0.000466595423611665,0.000568270612444966,0.000776486855569116,-0.000345185566262874,0.000518714503642296,-0.000335771102766825,-0.000379954777076788,-0.000406534921084284,-5.27786042142024e-05,-0.000122932817438136,0.000978529763944338,8.1279631138544e-05,-0.000346999590276501,0.000294914186517901,-0.000414655313566527,8.09147989220335e-05,-0.000140442632160815,0.000162658016772716,-0.000380729703303255,9.33329851482543e-05,3.60852042193445e-05,0.000244508821598451,-0.00060006643102439,-0.000129409471325838,-9.03616233004712e-06,4.1054877290659e-05,2.85448522453877e-05,0.000263445098156579,-6.61624736916384e-05,-4.41019692449369e-06,-1.23710562024449e-05,-8.85266662000575e-05,-3.56568859615836e-05,-5.70719421219238e-05,-0.000125214818242616,7.33052079487089e-05,2.8621321379838e-05,-3.18348225015633e-05,9.39652199961198e-05,-2.01844960883587e-05,-7.05892383983104e-06,5.39810272435412e-06,-2.35079789859608e-06,-1.21566799607133e-05,3.4334645740003e-17,4.86901668066218e-19,-1.10879761492964e-18
"1572",0.128627546119382,0.00627207946272387,0.0188387303638963,-0.0133577330888996,0.00594430387442638,0.00789795872927236,0.000278287148318916,-0.000725524500695063,0.00339911217452627,-0.00239011408121628,-0.00592438689162531,-0.0011157459326019,-0.00130348151861663,0.00477971198837734,0.0033048171968709,0.00488173156388859,0.00542252685679716,0.000441699671538101,-0.000552700258105168,0.0020726460055798,-0.00157598112559956,-4.41868756981648e-05,0.00253667695125859,-0.00495175974216493,-0.00053100726568333,-0.00302438736166797,0.00370952192114653,0.000346717832905243,-0.00145100847796417,0.000363399258889358,-0.00203513532569761,0.00131498592415098,-0.000405412412830964,0.00057615343344292,-0.000181498506604325,-0.000524319442221619,-0.000135296844812636,-0.00233385536840905,-0.000314740168432412,-9.50986018982532e-05,0.00028261292796412,0.000562738565411853,-0.000272685840339071,0.00147482871820134,-0.000521351344241684,0.000784518119242372,-6.20693383891509e-05,-0.00019889020063142,-0.000770643578075807,0.000176312555071641,0.000245864300540378,0.000158574167643897,0.000973757533483485,-0.000296192295036768,0.000324005064951792,0.000195770860693571,-0.000421926805175602,0.00012171752775898,2.29730441760533e-05,0.000186729619462594,-0.000213761242155778,-0.000332598184397023,3.46561694147732e-05,-0.000311259580414083,0.000297275283321459,-8.95984289877136e-05,2.97134600340194e-05,0.000553682823051974,7.59077040248625e-05,-9.22381221120958e-05,0.000124980192256432,0.000360534942707995,0.000393167454263954,-4.75244178655524e-05,6.17007754950795e-05,0.000170403602642842,1.06093282976325e-05,-1.79924587271883e-05,-6.81190173462494e-05,2.836989543188e-05,0.000102814170459013,-6.93434319227693e-05,-5.39523780737228e-05,-6.88404738860084e-05,-1.86263479663812e-05,-1.32575217410357e-05,3.53382192471263e-05,-3.58698880311553e-06,5.97655254245564e-06,3.69642414530637e-17,-7.55656986795212e-19,8.88071664851114e-18
